LHipRoll;LHipPitch;LKneePitch;LAnklePitch;LAnkleRoll;RHipRoll;RHipPitch;RKneePitch;RAnklePitch;RAnkleRoll
-0.0125853;-0.253094;0.459349;-0.206007;0.0132396;-0.0127721;-0.256875;0.466155;-0.209044;0.0134325
-0.0127227;-0.25536;0.463612;-0.207991;0.0133916;-0.0129147;-0.25923;0.470578;-0.2111;0.0135894
-0.0128585;-0.257594;0.46782;-0.209952;0.0135421;-0.0130553;-0.261553;0.474947;-0.213134;0.0137448
-0.0129929;-0.259796;0.471974;-0.211892;0.0136911;-0.0131946;-0.263844;0.479262;-0.215146;0.0138988
-0.0131259;-0.261967;0.476074;-0.213809;0.0138387;-0.0133324;-0.266105;0.483524;-0.217136;0.0140514
-0.0132574;-0.264106;0.480122;-0.215705;0.0139848;-0.0134687;-0.268334;0.487734;-0.219105;0.0142026
-0.0133874;-0.266215;0.484117;-0.21758;0.0141294;-0.0136037;-0.270532;0.491891;-0.221053;0.0143523
-0.0135161;-0.268292;0.488061;-0.219433;0.0142725;-0.0137372;-0.2727;0.495997;-0.22298;0.0145006
-0.0136433;-0.270341;0.491951;-0.221268;0.0144147;-0.0138698;-0.274837;0.500051;-0.224885;0.0146475
-0.0137691;-0.27236;0.495791;-0.223081;0.0145554;-0.0140009;-0.276945;0.504055;-0.226771;0.0147934
-0.0138935;-0.274349;0.49958;-0.224874;0.0146945;-0.0141301;-0.279023;0.508008;-0.228636;0.0149374
-0.0140165;-0.276314;0.503329;-0.226649;0.0148323;-0.0142584;-0.281079;0.51192;-0.230484;0.0150805
-0.0141384;-0.278257;0.507036;-0.228406;0.0149687;-0.0143857;-0.283112;0.515791;-0.232314;0.0152221
-0.0142589;-0.280177;0.510704;-0.230146;0.0151037;-0.0145111;-0.285122;0.519622;-0.234128;0.0153627
-0.0143783;-0.282074;0.514331;-0.231869;0.0152374;-0.0146356;-0.28711;0.523413;-0.235923;0.015502
-0.0144964;-0.283949;0.517918;-0.233574;0.0153698;-0.0147591;-0.289076;0.527164;-0.237702;0.0156398
-0.0146132;-0.285803;0.521467;-0.235263;0.0155009;-0.0148807;-0.291019;0.530876;-0.239464;0.0157762
-0.0147289;-0.287634;0.524976;-0.236935;0.0156307;-0.0150013;-0.292941;0.534549;-0.241209;0.0159116
-0.0148433;-0.289444;0.528448;-0.238591;0.0157593;-0.015121;-0.294842;0.538184;-0.242938;0.0160456
-0.0149566;-0.291233;0.531881;-0.24023;0.0158866;-0.0152392;-0.296721;0.54178;-0.24465;0.0161786
-0.0150686;-0.293001;0.535276;-0.241852;0.0160127;-0.0153565;-0.298579;0.545339;-0.246346;0.0163102
-0.0151795;-0.294747;0.538634;-0.243459;0.0161376;-0.0154724;-0.300416;0.54886;-0.248026;0.0164409
-0.0152892;-0.296473;0.541955;-0.24505;0.0162613;-0.0155873;-0.302233;0.552344;-0.24969;0.0165701
-0.0153978;-0.298179;0.545239;-0.246625;0.0163838;-0.0157008;-0.304028;0.555791;-0.251338;0.0166979
-0.0155052;-0.299864;0.548487;-0.248184;0.0165051;-0.0158134;-0.305804;0.559202;-0.252971;0.0168247
-0.0156115;-0.30153;0.551699;-0.249728;0.0166253;-0.0159245;-0.307559;0.562577;-0.254588;0.0169506
-0.0157166;-0.303175;0.554876;-0.251256;0.0167442;-0.0160351;-0.309294;0.565917;-0.256189;0.0170751
-0.0158207;-0.304801;0.558018;-0.252769;0.0168621;-0.0161443;-0.31101;0.569221;-0.257775;0.0171981
-0.0159236;-0.306407;0.561124;-0.254268;0.0169787;-0.016252;-0.312705;0.57249;-0.259346;0.0173202
-0.0160255;-0.307994;0.564196;-0.255751;0.0170943;-0.0163593;-0.314382;0.575724;-0.260902;0.0174413
-0.0161262;-0.309561;0.567234;-0.257219;0.0172087;-0.0164652;-0.316039;0.578923;-0.262443;0.017561
-0.016226;-0.311113;0.570241;-0.258673;0.017322;-0.0165701;-0.317679;0.582092;-0.26397;0.0176797
-0.0163247;-0.312647;0.573218;-0.260113;0.0174342;-0.016674;-0.319302;0.585229;-0.265482;0.0177975
-0.0164223;-0.314165;0.576163;-0.261539;0.0175453;-0.016777;-0.320909;0.588336;-0.266981;0.0179143
-0.016519;-0.315667;0.579079;-0.262951;0.0176553;-0.0168791;-0.3225;0.591412;-0.268466;0.0180297
-0.0166146;-0.317153;0.581964;-0.264349;0.0177643;-0.0169797;-0.324074;0.594458;-0.269936;0.0181441
-0.0167093;-0.318623;0.58482;-0.265734;0.0178722;-0.0170798;-0.325632;0.597474;-0.271393;0.0182571
-0.016803;-0.320078;0.587647;-0.267106;0.0179791;-0.017179;-0.327174;0.60046;-0.272836;0.0183697
