AngleReaderFrame;Pos x;Pos y;Pos z;Rot x;Rot y;Rot z;Left foot pos x;Left foot pos y;Left foot pos z;Right foot pos x;Right foot pos y;Right foot pos z;Ref LHipRoll;Ref LHipPitch;Ref LKneePitch;Ref LAnklePitch;Ref LAnkleRoll;Ref RHipRoll;Ref RHipPitch;Ref RKneePitch;Ref RAnklePitch;Ref RAnkleRoll;Contact1;Contact2;Left foot rot x;Left foot rot y;Left foot rot z;Right foot rot x;Right foot rot y;Right foot rot z;Target LHipRoll;Target LHipPitch;Target LKneePitch;Target LAnklePitch;Target LAnkleRoll;Target RHipRoll;Target RHipPitch;Target RKneePitch;Target RAnklePitch;Target RAnkleRoll
31;-0.0135162;-0.00192218;0.356819;0.00233312;-0.00117139;-0.00398761;0.0249594;0.0530024;0.0159924;0.0249071;-0.0556532;0.0161327;-0.0288802;-0.457918;0.852701;-0.394783;0.0288802;-0.0260721;-0.45809;0.85304;-0.39495;0.0260721;1;1;-2.25611e-05;-2.34692e-05;-0.00417855;0.00326731;-6.14396e-05;-0.00379959;1;-0;-0.001;-10;2;-0;-0.001;-10;-3;-0
31;-0.0135166;-0.00192294;0.356819;0.00232925;-0.00117148;-0.00398787;0.0249594;0.0530039;0.0159924;0.0249071;-0.055656;0.0161322;-0.0288943;-0.457917;0.852699;-0.394782;0.0288943;-0.0260581;-0.458091;0.853042;-0.394951;0.0260581;1;1;-2.25936e-05;-2.3466e-05;-0.00417826;0.00325754;-6.14108e-05;-0.00380036;1;-0;-0.001;-10;2;-0;-0.001;-10;-3;-0
31;-0.0135169;-0.00192371;0.356819;0.00232539;-0.00117158;-0.00398814;0.0249594;0.0530054;0.0159924;0.0249071;-0.0556587;0.0161318;-0.0289083;-0.457916;0.852697;-0.394781;0.0289083;-0.0260441;-0.458092;0.853043;-0.394952;0.0260441;1;1;-2.26298e-05;-2.3463e-05;-0.00417797;0.0032478;-6.13848e-05;-0.00380114;1;-0;-0.001;-10;2;-0;-0.001;-10;-3;-0
31;-0.0135173;-0.00192449;0.356818;0.00232153;-0.00117167;-0.00398842;0.0249595;0.0530069;0.0159924;0.0249072;-0.0556615;0.0161314;-0.0289224;-0.457915;0.852695;-0.39478;0.0289224;-0.02603;-0.458093;0.853045;-0.394952;0.02603;1;1;-2.2662e-05;-2.34599e-05;-0.00417768;0.00323806;-6.13563e-05;-0.00380192;1;-0;-0.001;-10;2;-0;-0.001;-10;-3;-0
31;-0.0135177;-0.00192528;0.356818;0.00231768;-0.00117177;-0.0039887;0.0249595;0.0530083;0.0159924;0.0249072;-0.0556643;0.016131;-0.0289364;-0.457914;0.852693;-0.394779;0.0289364;-0.026016;-0.458093;0.853046;-0.394953;0.026016;1;1;-2.26926e-05;-2.34568e-05;-0.00417741;0.00322833;-6.13265e-05;-0.0038027;1;-0;-0.001;-10;2;-0;-0.001;-10;-3;-0
31;-0.013518;-0.00192608;0.356818;0.00231384;-0.00117186;-0.00398898;0.0249595;0.0530098;0.0159924;0.0249072;-0.055667;0.0161305;-0.0289505;-0.457913;0.852692;-0.394778;0.0289505;-0.0260019;-0.458094;0.853048;-0.394954;0.0260019;1;1;-2.27232e-05;-2.34555e-05;-0.00417713;0.00321862;-6.12985e-05;-0.00380349;1;-0;-0.001;-10;2;-0;-0.001;-10;-3;-0
31;-0.0135184;-0.0019269;0.356818;0.00231002;-0.00117195;-0.00398927;0.0249595;0.0530113;0.0159924;0.0249073;-0.0556698;0.0161301;-0.0289645;-0.457913;0.85269;-0.394777;0.0289645;-0.0259879;-0.458095;0.85305;-0.394955;0.0259879;1;1;-2.27552e-05;-2.34565e-05;-0.00417686;0.00320893;-6.1267e-05;-0.00380428;1;-0;-0.001;-10;2;-0;-0.001;-10;-3;-0
31;-0.0135188;-0.00192773;0.356818;0.00230619;-0.00117204;-0.00398956;0.0249595;0.0530127;0.0159924;0.0249073;-0.0556725;0.0161297;-0.0289786;-0.457912;0.852688;-0.394777;0.0289786;-0.0259738;-0.458096;0.853051;-0.394956;0.0259738;1;1;-2.27832e-05;-2.34532e-05;-0.00417659;0.00319924;-6.12401e-05;-0.00380507;1;-0;-0.001;-10;2;-0;-0.001;-10;-3;-0
31;-0.0135192;-0.00192856;0.356818;0.00230237;-0.00117213;-0.00398985;0.0249595;0.0530142;0.0159924;0.0249073;-0.0556753;0.0161293;-0.0289926;-0.457911;0.852686;-0.394776;0.0289926;-0.0259598;-0.458097;0.853053;-0.394956;0.0259598;1;1;-2.28133e-05;-2.34519e-05;-0.00417633;0.00318958;-6.12098e-05;-0.00380587;1;-0;-0.001;-10;2;-0;-0.001;-10;-3;-0
31;-0.0135195;-0.00192942;0.356817;0.00229855;-0.00117222;-0.00399014;0.0249595;0.0530156;0.0159924;0.0249074;-0.055678;0.0161289;-0.0290067;-0.45791;0.852685;-0.394775;0.0290067;-0.0259457;-0.458097;0.853055;-0.394957;0.0259457;1;1;-2.28446e-05;-2.34475e-05;-0.00417608;0.00317992;-6.11851e-05;-0.00380667;1;-0;-0.001;-10;2;-0;-0.001;-10;-3;-0
32;-0.0135199;-0.00193028;0.356817;0.00229475;-0.00117231;-0.00399044;0.0249595;0.0530171;0.0159924;0.0249074;-0.0556807;0.0161284;-0.0290207;-0.457909;0.852683;-0.394774;0.0290207;-0.0259317;-0.458098;0.853056;-0.394958;0.0259317;1;1;-2.28768e-05;-2.34453e-05;-0.00417583;0.00317029;-6.11562e-05;-0.00380748;1;-0;-0.001;-10;2;-0;-0.001;-10;-3;-0
32;-0.0135203;-0.00193115;0.356817;0.00229095;-0.0011724;-0.00399075;0.0249595;0.0530185;0.0159924;0.0249074;-0.0556834;0.016128;-0.0290364;-0.457908;0.852681;-0.394773;0.0290364;-0.025916;-0.458099;0.853058;-0.394959;0.025916;1;1;-2.29077e-05;-2.34419e-05;-0.00417558;0.00316065;-6.11278e-05;-0.00380828;1;-0;-0.001;-10;2;-0;-0.001;-10;-3;-0
32;-0.0135206;-0.00193204;0.356817;0.00228715;-0.00117249;-0.00399106;0.0249595;0.05302;0.0159924;0.0249075;-0.0556862;0.0161276;-0.029052;-0.457907;0.852679;-0.394772;0.029052;-0.0259004;-0.4581;0.85306;-0.39496;0.0259004;1;1;-2.29429e-05;-2.34372e-05;-0.00417534;0.00315104;-6.11027e-05;-0.00380909;1;-0;-0.001;-10;2;-0;-0.001;-10;-3;-0
32;-0.013521;-0.00193294;0.356817;0.00228336;-0.00117258;-0.00399137;0.0249595;0.0530214;0.0159924;0.0249075;-0.0556889;0.0161272;-0.0290677;-0.457906;0.852677;-0.394771;0.0290677;-0.0258847;-0.458101;0.853061;-0.394961;0.0258847;1;1;-2.2978e-05;-2.34356e-05;-0.0041751;0.00314144;-6.10748e-05;-0.0038099;1;-0;-0.001;-10;2;-0;-0.001;-10;-3;-0
32;-0.0135214;-0.00193385;0.356817;0.00227958;-0.00117266;-0.00399169;0.0249595;0.0530228;0.0159924;0.0249075;-0.0556916;0.0161268;-0.0290833;-0.457905;0.852675;-0.39477;0.0290833;-0.025869;-0.458102;0.853063;-0.394961;0.025869;1;1;-2.30128e-05;-2.34327e-05;-0.00417486;0.00313185;-6.1048e-05;-0.00381072;1;-0;-0.001;-10;2;-0;-0.001;-10;-3;-0
32;-0.0135217;-0.00193477;0.356817;0.0022758;-0.00117275;-0.00399201;0.0249595;0.0530243;0.0159924;0.0249076;-0.0556942;0.0161264;-0.029099;-0.457904;0.852673;-0.394769;0.029099;-0.0258534;-0.458103;0.853065;-0.394962;0.0258534;1;1;-2.30468e-05;-2.34289e-05;-0.00417463;0.00312227;-6.1023e-05;-0.00381154;1;-0;-0.001;-10;2;-0;-0.001;-10;-3;-0
32;-0.0135221;-0.0019357;0.356816;0.00227203;-0.00117283;-0.00399234;0.0249595;0.0530257;0.0159924;0.0249076;-0.0556969;0.0161259;-0.0291147;-0.457903;0.852671;-0.394768;0.0291147;-0.0258377;-0.458104;0.853067;-0.394963;0.0258377;1;1;-2.30832e-05;-2.34249e-05;-0.00417441;0.0031127;-6.09979e-05;-0.00381236;1;-0;-0.001;-10;2;-0;-0.001;-10;-3;-0
32;-0.0135225;-0.00193665;0.356816;0.00226826;-0.00117292;-0.00399267;0.0249595;0.0530271;0.0159924;0.0249077;-0.0556996;0.0161255;-0.0291303;-0.457902;0.852669;-0.394767;0.0291303;-0.025822;-0.458105;0.853069;-0.394964;0.025822;1;1;-2.312e-05;-2.34227e-05;-0.00417419;0.00310314;-6.09726e-05;-0.00381319;1;-0;-0.001;-10;2;-0;-0.001;-10;-3;-0
32;-0.0135229;-0.00193761;0.356816;0.0022645;-0.001173;-0.003993;0.0249595;0.0530285;0.0159924;0.0249077;-0.0557023;0.0161251;-0.029146;-0.457901;0.852667;-0.394766;0.029146;-0.0258064;-0.458105;0.85307;-0.394965;0.0258064;1;1;-2.31563e-05;-2.34203e-05;-0.00417397;0.00309359;-6.09465e-05;-0.00381402;1;-0;-0.001;-10;2;-0;-0.001;-10;-3;-0
32;-0.0135232;-0.00193858;0.356816;0.00226074;-0.00117308;-0.00399334;0.0249595;0.05303;0.0159924;0.0249077;-0.0557049;0.0161247;-0.0291616;-0.4579;0.852665;-0.394765;0.0291616;-0.0257907;-0.458106;0.853072;-0.394966;0.0257907;1;1;-2.3199e-05;-2.34157e-05;-0.00417376;0.00308405;-6.0919e-05;-0.00381485;1;-0;-0.001;-10;2;-0;-0.001;-10;-3;-0
32;-0.0135236;-0.00193956;0.356816;0.00225699;-0.00117316;-0.00399367;0.0249595;0.0530314;0.0159924;0.0249078;-0.0557076;0.0161243;-0.0291773;-0.457899;0.852663;-0.394764;0.0291773;-0.025775;-0.458107;0.853074;-0.394967;0.025775;1;1;-2.32399e-05;-2.34117e-05;-0.00417355;0.00307452;-6.08946e-05;-0.00381568;1;-0;-0.001;-10;2;-0;-0.001;-10;-3;-0
32;-0.013524;-0.00194056;0.356816;0.00225324;-0.00117324;-0.00399402;0.0249595;0.0530328;0.0159924;0.0249078;-0.0557102;0.0161239;-0.029193;-0.457898;0.852661;-0.394763;0.029193;-0.0257594;-0.458108;0.853076;-0.394968;0.0257594;1;1;-2.32811e-05;-2.3406e-05;-0.00417335;0.00306502;-6.08704e-05;-0.00381652;1;-0;-0.001;-10;2;-0;-0.001;-10;-3;-0
32;-0.0135243;-0.00194157;0.356816;0.0022495;-0.00117332;-0.00399437;0.0249595;0.0530342;0.0159924;0.0249079;-0.0557129;0.0161234;-0.0292086;-0.457897;0.852659;-0.394762;0.0292086;-0.0257437;-0.458109;0.853078;-0.394968;0.0257437;1;1;-2.33233e-05;-2.34021e-05;-0.00417315;0.00305552;-6.08476e-05;-0.00381736;1;-0;-0.001;-10;2;-0;-0.001;-10;-3;-0
32;-0.0135247;-0.00194259;0.356816;0.00224577;-0.0011734;-0.00399472;0.0249595;0.0530356;0.0159924;0.0249079;-0.0557155;0.016123;-0.0292243;-0.457896;0.852657;-0.394761;0.0292243;-0.0257281;-0.45811;0.853079;-0.394969;0.0257281;1;1;-2.33646e-05;-2.34009e-05;-0.00417295;0.00304604;-6.08206e-05;-0.0038182;1;-0;-0.001;-10;2;-0;-0.001;-10;-3;-0
32;-0.0135251;-0.00194363;0.356816;0.00224204;-0.00117347;-0.00399507;0.0249595;0.053037;0.0159924;0.024908;-0.0557181;0.0161226;-0.0292399;-0.457895;0.852655;-0.39476;0.0292399;-0.0257124;-0.458111;0.853081;-0.39497;0.0257124;1;1;-2.34058e-05;-2.33953e-05;-0.00417276;0.00303657;-6.07969e-05;-0.00381905;1;-0;-0.001;-10;2;-0;-0.001;-10;-3;-0
32;-0.0135254;-0.00194467;0.356816;0.00223832;-0.00117355;-0.00399543;0.0249595;0.0530384;0.0159924;0.024908;-0.0557207;0.0161222;-0.0292556;-0.457894;0.852653;-0.394759;0.0292556;-0.0256967;-0.458112;0.853083;-0.394971;0.0256967;1;1;-2.34472e-05;-2.33924e-05;-0.00417257;0.00302711;-6.07706e-05;-0.00381989;1;-0;-0.001;-10;2;-0;-0.001;-10;-3;-0
32;-0.0135258;-0.00194574;0.356816;0.00223462;-0.00117363;-0.00399579;0.0249595;0.0530398;0.0159924;0.0249081;-0.0557233;0.0161218;-0.0292713;-0.457893;0.852651;-0.394758;0.0292713;-0.0256811;-0.458113;0.853085;-0.394972;0.0256811;1;1;-2.34832e-05;-2.33884e-05;-0.00417239;0.00301767;-6.07439e-05;-0.00382075;1;-0;-0.001;-10;2;-0;-0.001;-10;-3;-0
32;-0.0135262;-0.00194681;0.356816;0.00223091;-0.0011737;-0.00399615;0.0249594;0.0530412;0.0159924;0.0249081;-0.0557259;0.0161214;-0.0292869;-0.457891;0.852649;-0.394757;0.0292869;-0.0256654;-0.458114;0.853086;-0.394973;0.0256654;1;1;-2.35211e-05;-2.33849e-05;-0.00417221;0.00300825;-6.07194e-05;-0.0038216;1;-0;-0.001;-10;2;-0;-0.001;-10;-3;-0
32;-0.0135265;-0.00194789;0.356815;0.00222722;-0.00117378;-0.00399652;0.0249594;0.0530425;0.0159924;0.0249081;-0.0557285;0.016121;-0.0293026;-0.45789;0.852647;-0.394756;0.0293026;-0.0256497;-0.458114;0.853088;-0.394974;0.0256497;1;1;-2.35614e-05;-2.33846e-05;-0.00417204;0.00299884;-6.06921e-05;-0.00382246;1;-0;-0.001;-10;2;-0;-0.001;-10;-3;-0
32;-0.0135269;-0.00194899;0.356815;0.00222353;-0.00117385;-0.00399689;0.0249594;0.0530439;0.0159924;0.0249082;-0.0557311;0.0161206;-0.0293182;-0.457889;0.852645;-0.394755;0.0293182;-0.0256341;-0.458115;0.85309;-0.394975;0.0256341;1;1;-2.35939e-05;-2.33783e-05;-0.00417187;0.00298944;-6.06697e-05;-0.00382332;1;-0;-0.001;-10;2;-0;-0.001;-10;-3;-0
33;-0.0135273;-0.0019501;0.356815;0.00221985;-0.00117393;-0.00399726;0.0249594;0.0530453;0.0159924;0.0249082;-0.0557337;0.0161202;-0.0293339;-0.457888;0.852643;-0.394754;0.0293339;-0.0256184;-0.458116;0.853092;-0.394976;0.0256184;1;1;-2.36288e-05;-2.33726e-05;-0.0041717;0.00298006;-6.06447e-05;-0.00382418;1;-0;-0.001;-10;2;-0;-0.001;-10;-3;-0
33;-0.0135276;-0.00195123;0.356815;0.00221617;-0.001174;-0.00399764;0.0249594;0.0530467;0.0159924;0.0249083;-0.0557363;0.0161198;-0.0293513;-0.457887;0.85264;-0.394753;0.0293513;-0.025601;-0.458117;0.853094;-0.394976;0.025601;1;1;-2.36661e-05;-2.33675e-05;-0.00417154;0.00297069;-6.06211e-05;-0.00382505;1;-0;-0.001;-10;2;-0;-0.001;-10;-3;-0
33;-0.013528;-0.00195237;0.356815;0.00221251;-0.00117407;-0.00399802;0.0249594;0.053048;0.0159924;0.0249083;-0.0557388;0.0161193;-0.0293688;-0.457886;0.852638;-0.394752;0.0293688;-0.0255835;-0.458118;0.853096;-0.394977;0.0255835;1;1;-2.3705e-05;-2.33648e-05;-0.00417138;0.00296132;-6.05964e-05;-0.00382592;1;-0;-0.001;-10;2;-0;-0.001;-10;-3;-0
33;-0.0135284;-0.00195352;0.356815;0.00220884;-0.00117414;-0.0039984;0.0249594;0.0530494;0.0159924;0.0249084;-0.0557414;0.0161189;-0.0293862;-0.457885;0.852636;-0.394751;0.0293862;-0.0255661;-0.458119;0.853098;-0.394978;0.0255661;1;1;-2.3743e-05;-2.33588e-05;-0.00417122;0.00295198;-6.05751e-05;-0.00382679;1;-0;-0.001;-10;2;-0;-0.001;-10;-3;-0
33;-0.0135287;-0.00195468;0.356815;0.00220518;-0.00117421;-0.00399879;0.0249594;0.0530508;0.0159924;0.0249084;-0.055744;0.0161185;-0.0294037;-0.457884;0.852634;-0.39475;0.0294037;-0.0255486;-0.45812;0.8531;-0.394979;0.0255486;1;1;-2.37863e-05;-2.33576e-05;-0.00417107;0.00294264;-6.05483e-05;-0.00382766;1;-0;-0.001;-10;2;-0;-0.001;-10;-3;-0
33;-0.0135291;-0.00195586;0.356815;0.00220153;-0.00117428;-0.00399918;0.0249594;0.0530521;0.0159924;0.0249085;-0.0557465;0.0161181;-0.0294211;-0.457883;0.852631;-0.394749;0.0294211;-0.0255312;-0.458121;0.853101;-0.39498;0.0255312;1;1;-2.38319e-05;-2.3352e-05;-0.00417092;0.00293331;-6.05254e-05;-0.00382854;1;-0;-0.001;-10;2;-0;-0.001;-10;-3;-0
33;-0.0135295;-0.00195705;0.356815;0.00219789;-0.00117435;-0.00399957;0.0249594;0.0530535;0.0159924;0.0249085;-0.055749;0.0161177;-0.0294386;-0.457881;0.852629;-0.394748;0.0294386;-0.0255137;-0.458122;0.853103;-0.394981;0.0255137;1;1;-2.38748e-05;-2.33487e-05;-0.00417078;0.002924;-6.04995e-05;-0.00382942;1;-0;-0.001;-10;2;-0;-0.001;-10;-3;-0
33;-0.0135298;-0.00195826;0.356815;0.00219425;-0.00117442;-0.00399997;0.0249594;0.0530548;0.0159924;0.0249086;-0.0557516;0.0161173;-0.029456;-0.45788;0.852627;-0.394746;0.029456;-0.0254963;-0.458123;0.853105;-0.394982;0.0254963;1;1;-2.39219e-05;-2.33434e-05;-0.00417064;0.00291469;-6.04756e-05;-0.0038303;1;-0;-0.001;-10;2;-0;-0.001;-10;-3;-0
33;-0.0135302;-0.00195947;0.356815;0.00219062;-0.00117449;-0.00400037;0.0249594;0.0530562;0.0159924;0.0249086;-0.0557541;0.0161169;-0.0294735;-0.457879;0.852624;-0.394745;0.0294735;-0.0254788;-0.458124;0.853107;-0.394983;0.0254788;1;1;-2.39663e-05;-2.33392e-05;-0.0041705;0.00290542;-6.04527e-05;-0.00383118;1;-0;-0.001;-10;2;-0;-0.001;-10;-3;-0
33;-0.0135306;-0.00196071;0.356815;0.002187;-0.00117456;-0.00400077;0.0249594;0.0530575;0.0159924;0.0249087;-0.0557566;0.0161165;-0.0294909;-0.457878;0.852622;-0.394744;0.0294909;-0.0254614;-0.458125;0.853109;-0.394984;0.0254614;1;1;-2.40087e-05;-2.33335e-05;-0.00417037;0.00289614;-6.04305e-05;-0.00383207;1;-0;-0.001;-10;2;-0;-0.001;-10;-3;-0
33;-0.0135309;-0.00196195;0.356815;0.00218338;-0.00117463;-0.00400118;0.0249594;0.0530589;0.0159924;0.0249088;-0.0557591;0.0161161;-0.0295084;-0.457877;0.85262;-0.394743;0.0295084;-0.025444;-0.458126;0.853111;-0.394985;0.025444;1;1;-2.40539e-05;-2.33307e-05;-0.00417024;0.00288688;-6.04046e-05;-0.00383296;1;-0;-0.001;-10;2;-0;-0.001;-10;-3;-0
33;-0.0135313;-0.00196321;0.356815;0.00217977;-0.0011747;-0.00400159;0.0249594;0.0530602;0.0159924;0.0249088;-0.0557616;0.0161157;-0.0295258;-0.457876;0.852618;-0.394742;0.0295258;-0.0254265;-0.458127;0.853113;-0.394986;0.0254265;1;1;-2.41017e-05;-2.3327e-05;-0.00417012;0.00287763;-6.03841e-05;-0.00383385;1;-0;-0.001;-10;2;-0;-0.001;-10;-3;-0
33;-0.0135317;-0.00196448;0.356815;0.00217617;-0.00117476;-0.004002;0.0249594;0.0530615;0.0159924;0.0249089;-0.0557641;0.0161153;-0.0295432;-0.457875;0.852615;-0.394741;0.0295432;-0.0254091;-0.458128;0.853115;-0.394987;0.0254091;1;1;-2.41486e-05;-2.33217e-05;-0.00416999;0.0028684;-6.03628e-05;-0.00383474;1;-0;-0.001;-10;2;-0;-0.001;-10;-3;-0
33;-0.013532;-0.00196577;0.356815;0.00217257;-0.00117483;-0.00400241;0.0249594;0.0530629;0.0159924;0.0249089;-0.0557666;0.0161149;-0.0295607;-0.457873;0.852613;-0.39474;0.0295607;-0.0253916;-0.458129;0.853117;-0.394988;0.0253916;1;1;-2.41907e-05;-2.33176e-05;-0.00416988;0.00285917;-6.03389e-05;-0.00383563;1;-0;-0.001;-10;2;-0;-0.001;-10;-3;-0
33;-0.0135324;-0.00196707;0.356815;0.00216898;-0.00117489;-0.00400283;0.0249594;0.0530642;0.0159924;0.024909;-0.0557691;0.0161145;-0.0295781;-0.457872;0.852611;-0.394739;0.0295781;-0.0253742;-0.45813;0.853119;-0.394989;0.0253742;1;1;-2.4234e-05;-2.33141e-05;-0.00416976;0.00284996;-6.03137e-05;-0.00383653;1;-0;-0.001;-10;2;-0;-0.001;-10;-3;-0
33;-0.0135328;-0.00196838;0.356816;0.0021654;-0.00117495;-0.00400325;0.0249593;0.0530655;0.0159924;0.024909;-0.0557716;0.0161141;-0.0295956;-0.457871;0.852609;-0.394738;0.0295956;-0.0253567;-0.458131;0.853121;-0.39499;0.0253567;1;1;-2.4279e-05;-2.33083e-05;-0.00416965;0.00284077;-6.02935e-05;-0.00383743;1;-0;-0.001;-10;2;-0;-0.001;-10;-3;-0
33;-0.0135331;-0.00196971;0.356816;0.00216183;-0.00117502;-0.00400368;0.0249593;0.0530668;0.0159924;0.0249091;-0.0557741;0.0161137;-0.029613;-0.45787;0.852606;-0.394736;0.029613;-0.0253393;-0.458132;0.853123;-0.394991;0.0253393;1;1;-2.43191e-05;-2.33039e-05;-0.00416955;0.00283159;-6.02717e-05;-0.00383833;1;-0;-0.001;-10;2;-0;-0.001;-10;-3;-0
33;-0.0135335;-0.00197106;0.356816;0.00215827;-0.00117508;-0.0040041;0.0249593;0.0530682;0.0159924;0.0249091;-0.0557765;0.0161133;-0.0296305;-0.457869;0.852604;-0.394735;0.0296305;-0.0253218;-0.458133;0.853125;-0.394992;0.0253218;1;1;-2.43597e-05;-2.32992e-05;-0.00416944;0.00282243;-6.025e-05;-0.00383923;1;-0;-0.001;-10;2;-0;-0.001;-10;-3;-0
33;-0.0135339;-0.00197241;0.356816;0.00215471;-0.00117514;-0.00400453;0.0249593;0.0530695;0.0159924;0.0249092;-0.055779;0.0161129;-0.0296479;-0.457868;0.852602;-0.394734;0.0296479;-0.0253044;-0.458134;0.853127;-0.394993;0.0253044;1;1;-2.44013e-05;-2.32936e-05;-0.00416934;0.00281328;-6.02308e-05;-0.00384014;1;-0;-0.001;-10;2;-0;-0.001;-10;-3;-0
33;-0.0135342;-0.00197378;0.356816;0.00215117;-0.0011752;-0.00400496;0.0249593;0.0530708;0.0159924;0.0249093;-0.0557815;0.0161125;-0.0296654;-0.457867;0.8526;-0.394733;0.0296654;-0.0252869;-0.458135;0.853129;-0.394994;0.0252869;1;1;-2.44459e-05;-2.32899e-05;-0.00416925;0.00280415;-6.02096e-05;-0.00384104;1;-0;-0.001;-10;2;-0;-0.001;-10;-3;-0
34;-0.0135346;-0.00197517;0.356816;0.00214763;-0.00117526;-0.0040054;0.0249593;0.0530721;0.0159924;0.0249093;-0.0557839;0.0161121;-0.0296828;-0.457865;0.852597;-0.394732;0.0296828;-0.0252695;-0.458136;0.853131;-0.394995;0.0252695;1;1;-2.44836e-05;-2.32831e-05;-0.00416916;0.00279503;-6.01894e-05;-0.00384195;1;-0;-0.001;-10;2;-0;-0.001;-10;-3;-0
34;-0.0135349;-0.00197657;0.356816;0.00214411;-0.00117532;-0.00400583;0.0249593;0.0530734;0.0159924;0.0249094;-0.0557863;0.0161117;-0.0297022;-0.457864;0.852595;-0.394731;0.0297022;-0.0252501;-0.458137;0.853133;-0.394996;0.0252501;1;1;-2.45218e-05;-2.32786e-05;-0.00416907;0.00278593;-6.01701e-05;-0.00384286;1;-0;-0.001;-10;2;-0;-0.001;-10;-3;-0
34;-0.0135353;-0.00197798;0.356816;0.00214058;-0.00117538;-0.00400627;0.0249593;0.0530747;0.0159924;0.0249094;-0.0557888;0.0161113;-0.0297216;-0.457863;0.852592;-0.394729;0.0297216;-0.0252307;-0.458138;0.853135;-0.394997;0.0252307;1;1;-2.45634e-05;-2.32712e-05;-0.00416898;0.00277683;-6.0152e-05;-0.00384378;1;-0;-0.001;-10;2;-0;-0.001;-10;-3;-0
34;-0.0135357;-0.00197941;0.356816;0.00213707;-0.00117543;-0.00400672;0.0249593;0.053076;0.0159924;0.0249095;-0.0557912;0.0161109;-0.029741;-0.457861;0.85259;-0.394728;0.029741;-0.0252113;-0.458139;0.853137;-0.394998;0.0252113;1;1;-2.46086e-05;-2.32651e-05;-0.0041689;0.00276775;-6.01334e-05;-0.00384469;1;-0;-0.001;-10;2;-0;-0.001;-10;-3;-0
34;-0.013536;-0.00198085;0.356816;0.00213356;-0.00117549;-0.00400716;0.0249593;0.0530773;0.0159924;0.0249096;-0.0557936;0.0161105;-0.0297604;-0.45786;0.852587;-0.394727;0.0297604;-0.0251918;-0.45814;0.853139;-0.394999;0.0251918;1;1;-2.46532e-05;-2.32604e-05;-0.00416882;0.00275868;-6.01108e-05;-0.00384561;1;-0;-0.001;-10;2;-0;-0.001;-10;-3;-0
34;-0.0135364;-0.00198231;0.356816;0.00213005;-0.00117555;-0.00400761;0.0249593;0.0530786;0.0159924;0.0249096;-0.055796;0.0161101;-0.0297798;-0.457859;0.852585;-0.394726;0.0297798;-0.0251724;-0.458141;0.853142;-0.395;0.0251724;1;1;-2.46984e-05;-2.32544e-05;-0.00416875;0.00274962;-6.009e-05;-0.00384653;1;-0;-0.001;-10;2;-0;-0.001;-10;-3;-0
34;-0.0135368;-0.00198378;0.356816;0.00212655;-0.0011756;-0.00400807;0.0249592;0.0530799;0.0159924;0.0249097;-0.0557984;0.0161097;-0.0297992;-0.457858;0.852582;-0.394724;0.0297992;-0.025153;-0.458142;0.853144;-0.395001;0.025153;1;1;-2.47488e-05;-2.32498e-05;-0.00416868;0.00274056;-6.00679e-05;-0.00384745;1;-0;-0.001;-10;2;-0;-0.001;-10;-3;-0
34;-0.0135371;-0.00198526;0.356816;0.00212306;-0.00117565;-0.00400852;0.0249592;0.0530812;0.0159924;0.0249098;-0.0558008;0.0161093;-0.0298186;-0.457856;0.852579;-0.394723;0.0298186;-0.0251336;-0.458143;0.853146;-0.395002;0.0251336;1;1;-2.48035e-05;-2.32442e-05;-0.00416861;0.00273153;-6.00478e-05;-0.00384837;1;-0;-0.001;-10;2;-0;-0.001;-10;-3;-0
34;-0.0135375;-0.00198677;0.356817;0.00211957;-0.00117571;-0.00400898;0.0249592;0.0530824;0.0159924;0.0249098;-0.0558032;0.0161089;-0.029838;-0.457855;0.852577;-0.394722;0.029838;-0.0251142;-0.458145;0.853148;-0.395003;0.0251142;1;1;-2.48528e-05;-2.32409e-05;-0.00416854;0.0027225;-6.00252e-05;-0.0038493;1;-0;-0.001;-10;2;-0;-0.001;-10;-3;-0
34;-0.0135379;-0.00198828;0.356817;0.0021161;-0.00117576;-0.00400944;0.0249592;0.0530837;0.0159924;0.0249099;-0.0558056;0.0161085;-0.0298574;-0.457854;0.852574;-0.394721;0.0298574;-0.0250948;-0.458146;0.85315;-0.395004;0.0250948;1;1;-2.49039e-05;-2.32361e-05;-0.00416848;0.00271349;-6.00069e-05;-0.00385022;1;-0;-0.001;-10;2;-0;-0.001;-10;-3;-0
34;-0.0135382;-0.00198981;0.356817;0.00211262;-0.00117581;-0.0040099;0.0249592;0.053085;0.0159924;0.0249099;-0.055808;0.0161082;-0.0298769;-0.457852;0.852572;-0.394719;0.0298769;-0.0250753;-0.458147;0.853152;-0.395006;0.0250753;1;1;-2.49564e-05;-2.32291e-05;-0.00416842;0.0027045;-5.99884e-05;-0.00385115;1;-0;-0.001;-10;2;-0;-0.001;-10;-3;-0
34;-0.0135386;-0.00199136;0.356817;0.00210916;-0.00117586;-0.00401036;0.0249592;0.0530863;0.0159924;0.02491;-0.0558104;0.0161078;-0.0298963;-0.457851;0.852569;-0.394718;0.0298963;-0.0250559;-0.458148;0.853154;-0.395007;0.0250559;1;1;-2.50075e-05;-2.32235e-05;-0.00416837;0.00269552;-5.99698e-05;-0.00385208;1;-0;-0.001;-10;2;-0;-0.001;-10;-3;-0
