LHipRoll;LHipPitch;LKneePitch;LAnklePitch;LAnkleRoll;RHipRoll;RHipPitch;RKneePitch;RAnklePitch;RAnkleRoll
00.0083506;-0.1465545;00.7392419;-0.5926875;-0.0083506;-0.0632519;-0.6050441;00.5864031;00.0186410;00.0632519
-0.0175932;-0.0985184;00.6999295;-0.6014111;00.0175932;-0.0373506;-0.6069484;00.6447685;-0.0378201;00.0373506
-0.0433570;-0.0464657;00.6515548;-0.6050891;00.0433570;-0.0115706;-0.6027541;00.6921729;-0.0894188;00.0115706
-0.0688945;00.0116935;00.5903916;-0.6020851;00.0688945;00.0140505;-0.5928683;00.7300959;-0.1372277;-0.0140505
-0.0941468;00.0783147;00.5118338;-0.5901485;00.0941468;00.0394513;-0.5778741;00.7598403;-0.1819661;-0.0394513
-0.1215179;00.0872341;00.5611185;-0.6483526;00.1215179;00.0644285;-0.5583260;00.7825243;-0.2241983;-0.0644285
-0.1493543;00.0855715;00.6199951;-0.7055666;00.1493543;00.0887425;-0.5408037;00.8050662;-0.2642626;-0.0887425
-0.1767130;00.0687358;00.6883204;-0.7570562;00.1767130;00.1117243;-0.5217592;00.8221173;-0.3003582;-0.1117243
-0.2026418;00.0275185;00.7733486;-0.8008671;00.2026418;00.1327761;-0.5012694;00.8328567;-0.3315873;-0.1327761
-0.2261897;-0.0465480;00.8786719;-0.8321239;00.2261897;00.1513944;-0.4807301;00.8378725;-0.3571425;-0.1513944
-0.2464830;-0.1543868;00.9961029;-0.8417161;00.2464830;00.1671581;-0.4622438;00.8388868;-0.3766430;-0.1671581
-0.2628455;-0.2856774;01.1066854;-0.8210080;00.2628455;00.1797144;-0.4479618;00.8389854;-0.3910236;-0.1797144
-0.2747608;-0.4280995;01.1933333;-0.7652338;00.2747608;00.1887808;-0.4389539;00.8417758;-0.4028218;-0.1887808
-0.2818528;-0.5685806;01.2433723;-0.6747917;00.2818528;00.1941516;-0.4350993;00.8495953;-0.4144959;-0.1941516
-0.2838863;-0.6936577;01.2493834;-0.5557257;00.2838863;00.1957113;-0.4350353;00.8626686;-0.4276333;-0.1957113
-0.2807778;-0.7913523;01.2100352;-0.4186829;00.2807778;00.1934472;-0.4363268;00.8790550;-0.4427282;-0.1934472
-0.2726111;-0.8538645;01.1302390;-0.2763745;00.2726111;00.1874459;-0.4360225;00.8954127;-0.4593902;-0.1874459
-0.2596446;-0.8791737;01.0205442;-0.1413705;00.2596446;00.1778702;-0.4313872;00.9082443;-0.4768572;-0.1778702
-0.2423035;-0.8709642;00.8967521;-0.0257880;00.2423035;00.1649290;-0.4203714;00.9148746;-0.4945031;-0.1649290
-0.2211696;-0.8376687;00.7792673;00.0584014;00.2211696;00.1488626;-0.4016724;00.9137334;-0.5120610;-0.1488626
-0.1970227;-0.7894897;00.6803990;00.1090907;00.1970227;00.1299499;-0.3746515;00.9041375;-0.5294860;-0.1299499
-0.1707268;-0.7327123;00.5999033;00.1328090;00.1707268;00.1085411;-0.3397501;00.8860208;-0.5462707;-0.1085411
-0.1431369;-0.6686759;00.5286850;00.1399908;00.1431369;00.0850849;-0.2977797;00.8591619;-0.5613822;-0.0850849
-0.1150723;-0.5948729;00.4507070;00.1441659;00.1150723;00.0601339;-0.2492399;00.8227655;-0.5735256;-0.0601339
-0.0891832;-0.5980889;00.5171716;00.0809173;00.0891832;00.0343376;-0.1941998;00.7754728;-0.5812730;-0.0343376
-0.0632519;-0.6050441;00.5864027;00.0186414;00.0632519;00.0083506;-0.1465548;00.7392422;-0.5926874;-0.0083506
-0.0373506;-0.6069485;00.6447683;-0.0378198;00.0373506;-0.0175932;-0.0985186;00.6999297;-0.6014111;00.0175932
-0.0115706;-0.6027541;00.6921727;-0.0894186;00.0115706;-0.0433570;-0.0464660;00.6515551;-0.6050891;00.0433570
00.0140505;-0.5928683;00.7300958;-0.1372275;-0.0140505;-0.0688945;00.0116932;00.5903919;-0.6020851;00.0688945
00.0394513;-0.5778742;00.7598402;-0.1819660;-0.0394513;-0.0941468;00.0783145;00.5118341;-0.5901486;00.0941468
00.0644285;-0.5583261;00.7825243;-0.2241982;-0.0644285;-0.1215179;00.0872339;00.5611188;-0.6483527;00.1215179
00.0887425;-0.5408037;00.8050662;-0.2642624;-0.0887425;-0.1493543;00.0855713;00.6199953;-0.7055666;00.1493543
00.1117243;-0.5217592;00.8221173;-0.3003581;-0.1117243;-0.1767130;00.0687356;00.6883206;-0.7570562;00.1767130
00.1327761;-0.5012695;00.8328567;-0.3315872;-0.1327761;-0.2026418;00.0275184;00.7733487;-0.8008671;00.2026418
00.1513944;-0.4807301;00.8378725;-0.3571424;-0.1513944;-0.2261897;-0.0465481;00.8786720;-0.8321239;00.2261897
00.1671581;-0.4622439;00.8388868;-0.3766429;-0.1671581;-0.2464830;-0.1543869;00.9961029;-0.8417161;00.2464830
00.1797144;-0.4479618;00.8389854;-0.3910236;-0.1797144;-0.2628455;-0.2856775;01.1066855;-0.8210080;00.2628455
00.1887808;-0.4389540;00.8417758;-0.4028218;-0.1887808;-0.2747608;-0.4280996;01.1933333;-0.7652338;00.2747608
00.1941516;-0.4350994;00.8495953;-0.4144959;-0.1941516;-0.2818528;-0.5685807;01.2433723;-0.6747916;00.2818528
00.1957113;-0.4350353;00.8626686;-0.4276333;-0.1957113;-0.2838863;-0.6936577;01.2493834;-0.5557256;00.2838863
00.1934472;-0.4363268;00.8790550;-0.4427282;-0.1934472;-0.2807778;-0.7913524;01.2100352;-0.4186829;00.2807778
00.1874459;-0.4360225;00.8954127;-0.4593902;-0.1874459;-0.2726111;-0.8538645;01.1302390;-0.2763745;00.2726111
00.1778702;-0.4313872;00.9082443;-0.4768571;-0.1778702;-0.2596446;-0.8791737;01.0205442;-0.1413705;00.2596446
00.1649290;-0.4203715;00.9148746;-0.4945031;-0.1649290;-0.2423035;-0.8709642;00.8967521;-0.0257879;00.2423035
00.1488626;-0.4016724;00.9137334;-0.5120609;-0.1488626;-0.2211696;-0.8376687;00.7792672;00.0584015;00.2211696
00.1299499;-0.3746515;00.9041375;-0.5294860;-0.1299499;-0.1970227;-0.7894897;00.6803990;00.1090907;00.1970227
00.1085411;-0.3397501;00.8860208;-0.5462707;-0.1085411;-0.1707268;-0.7327123;00.5999033;00.1328090;00.1707268
00.0850849;-0.2977797;00.8591619;-0.5613822;-0.0850849;-0.1431369;-0.6686759;00.5286850;00.1399909;00.1431369
00.0601339;-0.2492399;00.8227655;-0.5735256;-0.0601339;-0.1150723;-0.5948729;00.4507070;00.1441659;00.1150723
00.0343376;-0.1941998;00.7754728;-0.5812730;-0.0343376;-0.0891832;-0.5980889;00.5171716;00.0809173;00.0891832
00.0083506;-0.1465548;00.7392422;-0.5926874;-0.0083506;-0.0632519;-0.6050441;00.5864027;00.0186414;00.0632519
-0.0175932;-0.0985186;00.6999297;-0.6014111;00.0175932;-0.0373506;-0.6069485;00.6447683;-0.0378198;00.0373506
-0.0433570;-0.0464660;00.6515551;-0.6050891;00.0433570;-0.0115706;-0.6027541;00.6921727;-0.0894186;00.0115706
-0.0688945;00.0116932;00.5903919;-0.6020851;00.0688945;00.0140505;-0.5928683;00.7300958;-0.1372275;-0.0140505
-0.0941468;00.0783144;00.5118341;-0.5901486;00.0941468;00.0394513;-0.5778742;00.7598402;-0.1819660;-0.0394513
-0.1215179;00.0872339;00.5611188;-0.6483527;00.1215179;00.0644285;-0.5583261;00.7825242;-0.2241982;-0.0644285
-0.1493543;00.0855713;00.6199953;-0.7055666;00.1493543;00.0887425;-0.5408037;00.8050662;-0.2642624;-0.0887425
-0.1767130;00.0687356;00.6883206;-0.7570562;00.1767130;00.1117243;-0.5217592;00.8221173;-0.3003581;-0.1117243
-0.2026418;00.0275184;00.7733487;-0.8008671;00.2026418;00.1327761;-0.5012695;00.8328567;-0.3315872;-0.1327761
-0.2261897;-0.0465481;00.8786720;-0.8321239;00.2261897;00.1513944;-0.4807301;00.8378725;-0.3571424;-0.1513944
-0.2464830;-0.1543869;00.9961029;-0.8417161;00.2464830;00.1671581;-0.4622439;00.8388868;-0.3766429;-0.1671581
-0.2628455;-0.2856775;01.1066855;-0.8210080;00.2628455;00.1797144;-0.4479618;00.8389854;-0.3910236;-0.1797144
-0.2747608;-0.4280996;01.1933333;-0.7652338;00.2747608;00.1887808;-0.4389540;00.8417758;-0.4028218;-0.1887808
-0.2818528;-0.5685807;01.2433723;-0.6747916;00.2818528;00.1941516;-0.4350994;00.8495953;-0.4144959;-0.1941516
-0.2838863;-0.6936577;01.2493834;-0.5557256;00.2838863;00.1957113;-0.4350353;00.8626686;-0.4276333;-0.1957113
-0.2807778;-0.7913524;01.2100352;-0.4186829;00.2807778;00.1934472;-0.4363268;00.8790550;-0.4427282;-0.1934472
-0.2726111;-0.8538645;01.1302390;-0.2763744;00.2726111;00.1874459;-0.4360225;00.8954127;-0.4593902;-0.1874459
-0.2596446;-0.8791737;01.0205442;-0.1413705;00.2596446;00.1778702;-0.4313872;00.9082443;-0.4768571;-0.1778702
-0.2423035;-0.8709642;00.8967521;-0.0257879;00.2423035;00.1649290;-0.4203715;00.9148746;-0.4945031;-0.1649290
-0.2211696;-0.8376687;00.7792672;00.0584015;00.2211696;00.1488626;-0.4016724;00.9137334;-0.5120609;-0.1488626
-0.1970227;-0.7894897;00.6803990;00.1090907;00.1970227;00.1299499;-0.3746515;00.9041375;-0.5294860;-0.1299499
-0.1707268;-0.7327123;00.5999033;00.1328090;00.1707268;00.1085411;-0.3397501;00.8860208;-0.5462707;-0.1085411
-0.1431369;-0.6686759;00.5286850;00.1399909;00.1431369;00.0850849;-0.2977797;00.8591619;-0.5613822;-0.0850849
-0.1150723;-0.5948729;00.4507070;00.1441659;00.1150723;00.0601339;-0.2492399;00.8227655;-0.5735256;-0.0601339
-0.0891832;-0.5980889;00.5171716;00.0809173;00.0891832;00.0343376;-0.1941998;00.7754728;-0.5812730;-0.0343376
-0.0632519;-0.6050441;00.5864027;00.0186414;00.0632519;00.0083506;-0.1465548;00.7392422;-0.5926874;-0.0083506
-0.0373506;-0.6069485;00.6447683;-0.0378198;00.0373506;-0.0175932;-0.0985186;00.6999297;-0.6014111;00.0175932
-0.0115706;-0.6027541;00.6921727;-0.0894186;00.0115706;-0.0433570;-0.0464660;00.6515551;-0.6050891;00.0433570
00.0140505;-0.5928683;00.7300958;-0.1372275;-0.0140505;-0.0688945;00.0116932;00.5903919;-0.6020851;00.0688945
00.0394513;-0.5778742;00.7598402;-0.1819660;-0.0394513;-0.0941468;00.0783144;00.5118341;-0.5901486;00.0941468
00.0644285;-0.5583261;00.7825242;-0.2241982;-0.0644285;-0.1215179;00.0872339;00.5611188;-0.6483527;00.1215179
00.0887425;-0.5408037;00.8050662;-0.2642624;-0.0887425;-0.1493543;00.0855713;00.6199953;-0.7055666;00.1493543
00.1117243;-0.5217592;00.8221173;-0.3003581;-0.1117243;-0.1767130;00.0687356;00.6883206;-0.7570562;00.1767130
00.1327761;-0.5012695;00.8328567;-0.3315872;-0.1327761;-0.2026418;00.0275184;00.7733487;-0.8008671;00.2026418
00.1513944;-0.4807301;00.8378725;-0.3571424;-0.1513944;-0.2261897;-0.0465481;00.8786720;-0.8321239;00.2261897
00.1671581;-0.4622439;00.8388868;-0.3766429;-0.1671581;-0.2464830;-0.1543869;00.9961029;-0.8417161;00.2464830
00.1797144;-0.4479618;00.8389854;-0.3910236;-0.1797144;-0.2628455;-0.2856775;01.1066855;-0.8210080;00.2628455
00.1887808;-0.4389540;00.8417758;-0.4028218;-0.1887808;-0.2747608;-0.4280996;01.1933333;-0.7652338;00.2747608
00.1941516;-0.4350994;00.8495953;-0.4144959;-0.1941516;-0.2818528;-0.5685807;01.2433723;-0.6747916;00.2818528
00.1957113;-0.4350353;00.8626686;-0.4276333;-0.1957113;-0.2838863;-0.6936577;01.2493834;-0.5557256;00.2838863
00.1934472;-0.4363268;00.8790550;-0.4427282;-0.1934472;-0.2807778;-0.7913524;01.2100352;-0.4186829;00.2807778
00.1874459;-0.4360225;00.8954127;-0.4593902;-0.1874459;-0.2726111;-0.8538645;01.1302390;-0.2763744;00.2726111
00.1778702;-0.4313872;00.9082443;-0.4768571;-0.1778702;-0.2596446;-0.8791737;01.0205442;-0.1413705;00.2596446
00.1649290;-0.4203715;00.9148746;-0.4945031;-0.1649290;-0.2423035;-0.8709642;00.8967521;-0.0257879;00.2423035
00.1488626;-0.4016724;00.9137334;-0.5120609;-0.1488626;-0.2211696;-0.8376687;00.7792672;00.0584015;00.2211696
00.1299499;-0.3746515;00.9041375;-0.5294860;-0.1299499;-0.1970227;-0.7894897;00.6803990;00.1090907;00.1970227
00.1085411;-0.3397501;00.8860208;-0.5462707;-0.1085411;-0.1707268;-0.7327123;00.5999033;00.1328090;00.1707268
00.0850849;-0.2977797;00.8591619;-0.5613822;-0.0850849;-0.1431369;-0.6686759;00.5286850;00.1399909;00.1431369
00.0601339;-0.2492399;00.8227655;-0.5735256;-0.0601339;-0.1150723;-0.5948729;00.4507070;00.1441659;00.1150723
00.0343376;-0.1941998;00.7754728;-0.5812730;-0.0343376;-0.0891832;-0.5980889;00.5171716;00.0809173;00.0891832
00.0083506;-0.1465548;00.7392422;-0.5926874;-0.0083506;-0.0632519;-0.6050441;00.5864027;00.0186414;00.0632519
-0.0175932;-0.0985186;00.6999297;-0.6014111;00.0175932;-0.0373506;-0.6069485;00.6447683;-0.0378198;00.0373506
-0.0433570;-0.0464660;00.6515551;-0.6050891;00.0433570;-0.0115706;-0.6027541;00.6921727;-0.0894186;00.0115706
-0.0688945;00.0116932;00.5903919;-0.6020851;00.0688945;00.0140505;-0.5928683;00.7300958;-0.1372275;-0.0140505
-0.0941468;00.0783144;00.5118341;-0.5901486;00.0941468;00.0394513;-0.5778742;00.7598402;-0.1819660;-0.0394513
-0.1215179;00.0872339;00.5611188;-0.6483527;00.1215179;00.0644285;-0.5583261;00.7825242;-0.2241982;-0.0644285
-0.1493543;00.0855713;00.6199953;-0.7055666;00.1493543;00.0887425;-0.5408037;00.8050662;-0.2642624;-0.0887425
-0.1767130;00.0687356;00.6883206;-0.7570562;00.1767130;00.1117243;-0.5217592;00.8221173;-0.3003581;-0.1117243
-0.2026418;00.0275184;00.7733487;-0.8008671;00.2026418;00.1327761;-0.5012695;00.8328567;-0.3315872;-0.1327761
-0.2261897;-0.0465481;00.8786720;-0.8321239;00.2261897;00.1513944;-0.4807301;00.8378725;-0.3571424;-0.1513944
-0.2464830;-0.1543869;00.9961029;-0.8417161;00.2464830;00.1671581;-0.4622439;00.8388868;-0.3766429;-0.1671581
-0.2628455;-0.2856775;01.1066855;-0.8210080;00.2628455;00.1797144;-0.4479618;00.8389854;-0.3910236;-0.1797144
-0.2747608;-0.4280996;01.1933333;-0.7652338;00.2747608;00.1887808;-0.4389540;00.8417758;-0.4028218;-0.1887808
-0.2818528;-0.5685807;01.2433723;-0.6747916;00.2818528;00.1941516;-0.4350994;00.8495953;-0.4144959;-0.1941516
-0.2838863;-0.6936577;01.2493834;-0.5557256;00.2838863;00.1957113;-0.4350353;00.8626686;-0.4276333;-0.1957113
-0.2807778;-0.7913524;01.2100352;-0.4186829;00.2807778;00.1934472;-0.4363268;00.8790550;-0.4427282;-0.1934472
-0.2726111;-0.8538645;01.1302390;-0.2763744;00.2726111;00.1874459;-0.4360225;00.8954127;-0.4593902;-0.1874459
-0.2596446;-0.8791787;01.0205220;-0.1413433;00.2596446;00.1778702;-0.4313872;00.9082443;-0.4768571;-0.1778702
-0.2423035;-0.8709659;00.8967116;-0.0257457;00.2423035;00.1649290;-0.4203738;00.9148754;-0.4945017;-0.1649290
-0.2211696;-0.8376661;00.7792276;00.0584384;00.2211696;00.1488626;-0.4016758;00.9137344;-0.5120586;-0.1488626
-0.1970227;-0.7894906;00.6804063;00.1090843;00.1970227;00.1299499;-0.3746542;00.9041382;-0.5294840;-0.1299499
-0.1707268;-0.7327030;00.5998467;00.1328564;00.1707268;00.1085411;-0.3397503;00.8860211;-0.5462708;-0.1085411
-0.1431369;-0.6686851;00.5287383;00.1399468;00.1431369;00.0850849;-0.2977818;00.8591621;-0.5613803;-0.0850849
-0.1150723;-0.5948746;00.4507127;00.1441618;00.1150723;00.0601339;-0.2492384;00.8227653;-0.5735270;-0.0601339
-0.0891832;-0.5980892;00.5171728;00.0809165;00.0891832;00.0343376;-0.1941995;00.7754728;-0.5812733;-0.0343376
-0.0632519;-0.6050441;00.5864029;00.0186412;00.0632519;00.0083506;-0.1465547;00.7392422;-0.5926875;-0.0083506
-0.0373506;-0.6069485;00.6447683;-0.0378198;00.0373506;-0.0175932;-0.0985186;00.6999297;-0.6014111;00.0175932
-0.0115706;-0.6027541;00.6921727;-0.0894186;00.0115706;-0.0433570;-0.0464660;00.6515551;-0.6050891;00.0433570
00.0140505;-0.5928683;00.7300958;-0.1372275;-0.0140505;-0.0688945;00.0116932;00.5903919;-0.6020851;00.0688945
00.0394513;-0.5778742;00.7598402;-0.1819660;-0.0394513;-0.0941468;00.0783144;00.5118341;-0.5901486;00.0941468
00.0644285;-0.5583261;00.7825242;-0.2241982;-0.0644285;-0.1215179;00.0872339;00.5611188;-0.6483527;00.1215179
00.0887425;-0.5408037;00.8050662;-0.2642624;-0.0887425;-0.1493543;00.0855713;00.6199953;-0.7055666;00.1493543
00.1117243;-0.5217592;00.8221173;-0.3003581;-0.1117243;-0.1767130;00.0687356;00.6883206;-0.7570562;00.1767130
00.1327761;-0.5012695;00.8328567;-0.3315872;-0.1327761;-0.2026418;00.0275184;00.7733487;-0.8008671;00.2026418
00.1513944;-0.4807301;00.8378725;-0.3571424;-0.1513944;-0.2261897;-0.0465481;00.8786720;-0.8321239;00.2261897
00.1671581;-0.4622439;00.8388868;-0.3766429;-0.1671581;-0.2464830;-0.1543869;00.9961029;-0.8417161;00.2464830
00.1797144;-0.4479618;00.8389854;-0.3910236;-0.1797144;-0.2628455;-0.2856775;01.1066855;-0.8210080;00.2628455
00.1887808;-0.4389540;00.8417758;-0.4028218;-0.1887808;-0.2747608;-0.4281294;01.1933453;-0.7652159;00.2747608
00.1941515;-0.4351037;00.8495969;-0.4144933;-0.1941515;-0.2818528;-0.5685657;01.2433714;-0.6748058;00.2818528
00.1957113;-0.4350336;00.8626680;-0.4276344;-0.1957113;-0.2838863;-0.6936728;01.2493797;-0.5557069;00.2838863
00.1934471;-0.4363294;00.8790563;-0.4427270;-0.1934471;-0.2807778;-0.7913370;01.2100481;-0.4187111;00.2807778
00.1874459;-0.4360195;00.8954113;-0.4593918;-0.1874459;-0.2726112;-0.8538566;01.1302508;-0.2763942;00.2726112
00.1778702;-0.4313844;00.9082428;-0.4768583;-0.1778702;-0.2596446;-0.8791774;01.0205235;-0.1413461;00.2596446
00.1649290;-0.4203729;00.9148748;-0.4945019;-0.1649290;-0.2423035;-0.8709656;00.8967120;-0.0257464;00.2423035
00.1488626;-0.4016755;00.9137342;-0.5120587;-0.1488626;-0.2211696;-0.8376659;00.7792277;00.0584382;00.2211696
00.1299499;-0.3746541;00.9041381;-0.5294840;-0.1299499;-0.1970227;-0.7894905;00.6804064;00.1090842;00.1970227
00.1085411;-0.3397502;00.8860210;-0.5462708;-0.1085411;-0.1707268;-0.7327030;00.5998467;00.1328563;00.1707268
00.0850849;-0.2977818;00.8591620;-0.5613803;-0.0850849;-0.1431369;-0.6686851;00.5287383;00.1399468;00.1431369
00.0601339;-0.2492384;00.8227653;-0.5735270;-0.0601339;-0.1150723;-0.5948746;00.4507127;00.1441618;00.1150723
00.0343376;-0.1941995;00.7754728;-0.5812733;-0.0343376;-0.0891832;-0.5980892;00.5171728;00.0809165;00.0891832
00.0083506;-0.1465547;00.7392422;-0.5926875;-0.0083506;-0.0632519;-0.6050441;00.5864029;00.0186412;00.0632519
-0.0175932;-0.0985186;00.6999297;-0.6014111;00.0175932;-0.0373506;-0.6069485;00.6447683;-0.0378198;00.0373506
-0.0433570;-0.0464660;00.6515551;-0.6050891;00.0433570;-0.0115706;-0.6027541;00.6921727;-0.0894186;00.0115706
-0.0688945;00.0116932;00.5903919;-0.6020851;00.0688945;00.0140505;-0.5928683;00.7300958;-0.1372275;-0.0140505
-0.0941468;00.0783144;00.5118341;-0.5901486;00.0941468;00.0394513;-0.5778742;00.7598402;-0.1819660;-0.0394513
-0.1215179;00.0871885;00.5611707;-0.6483592;00.1215179;00.0644285;-0.5583261;00.7825242;-0.2241982;-0.0644285
-0.1493543;00.0856083;00.6199525;-0.7055608;00.1493543;00.0887425;-0.5408057;00.8050620;-0.2642563;-0.0887425
-0.1767130;00.0687300;00.6883274;-0.7570574;00.1767130;00.1117243;-0.5217577;00.8221198;-0.3003621;-0.1117243
-0.2026418;00.0275490;00.7733169;-0.8008659;00.2026418;00.1327761;-0.5012696;00.8328565;-0.3315870;-0.1327761
-0.2261897;-0.0465048;00.8786317;-0.8321269;00.2261897;00.1513943;-0.4807279;00.8378740;-0.3571461;-0.1513943
-0.2464830;-0.1543526;00.9960759;-0.8417233;00.2464830;00.1671581;-0.4622397;00.8388880;-0.3766483;-0.1671581
-0.2628455;-0.2856872;01.1066911;-0.8210039;00.2628455;00.1797144;-0.4479575;00.8389853;-0.3910278;-0.1797144
-0.2747608;-0.4281300;01.1933455;-0.7652155;00.2747608;00.1887808;-0.4389544;00.8417757;-0.4028213;-0.1887808
-0.2818528;-0.5685658;01.2433715;-0.6748057;00.2818528;00.1941515;-0.4351038;00.8495970;-0.4144932;-0.1941515
-0.2838863;-0.6936728;01.2493797;-0.5557068;00.2838863;00.1957113;-0.4350337;00.8626680;-0.4276343;-0.1957113
-0.2807778;-0.7913370;01.2100481;-0.4187111;00.2807778;00.1934471;-0.4363294;00.8790564;-0.4427270;-0.1934471
-0.2726112;-0.8538567;01.1302508;-0.2763942;00.2726112;00.1874459;-0.4360195;00.8954113;-0.4593918;-0.1874459
-0.2596446;-0.8791774;01.0205235;-0.1413461;00.2596446;00.1778702;-0.4313844;00.9082428;-0.4768583;-0.1778702
-0.2423035;-0.8709656;00.8967120;-0.0257464;00.2423035;00.1649290;-0.4203729;00.9148748;-0.4945019;-0.1649290
-0.2211696;-0.8376659;00.7792278;00.0584382;00.2211696;00.1488626;-0.4016755;00.9137342;-0.5120587;-0.1488626
-0.1970227;-0.7894905;00.6804064;00.1090842;00.1970227;00.1299499;-0.3746541;00.9041381;-0.5294840;-0.1299499
-0.1707268;-0.7327030;00.5998467;00.1328563;00.1707268;00.1085411;-0.3397502;00.8860210;-0.5462708;-0.1085411
-0.1431369;-0.6686851;00.5287383;00.1399468;00.1431369;00.0850849;-0.2977818;00.8591620;-0.5613803;-0.0850849
-0.1150723;-0.5948746;00.4507127;00.1441618;00.1150723;00.0601339;-0.2492384;00.8227653;-0.5735270;-0.0601339
-0.0891832;-0.5980892;00.5171728;00.0809165;00.0891832;00.0343376;-0.1941995;00.7754728;-0.5812733;-0.0343376
-0.0632519;-0.6050441;00.5864029;00.0186412;00.0632519;00.0083506;-0.1465547;00.7392422;-0.5926875;-0.0083506
-0.0373506;-0.6069485;00.6447683;-0.0378198;00.0373506;-0.0175932;-0.0985186;00.6999297;-0.6014111;00.0175932
-0.0115706;-0.6027541;00.6921727;-0.0894186;00.0115706;-0.0433570;-0.0464660;00.6515551;-0.6050891;00.0433570
00.0140505;-0.5928683;00.7300958;-0.1372275;-0.0140505;-0.0688945;00.0116932;00.5903919;-0.6020851;00.0688945
00.0394513;-0.5778742;00.7598402;-0.1819660;-0.0394513;-0.0941468;00.0783144;00.5118341;-0.5901486;00.0941468
00.0644285;-0.5583261;00.7825242;-0.2241982;-0.0644285;-0.1215179;00.0871885;00.5611707;-0.6483592;00.1215179
00.0887425;-0.5408057;00.8050620;-0.2642563;-0.0887425;-0.1493543;00.0856083;00.6199525;-0.7055608;00.1493543
00.1117243;-0.5217577;00.8221198;-0.3003621;-0.1117243;-0.1767130;00.0687300;00.6883274;-0.7570574;00.1767130
00.1327761;-0.5012696;00.8328565;-0.3315870;-0.1327761;-0.2026418;00.0275490;00.7733169;-0.8008659;00.2026418
00.1513943;-0.4807279;00.8378740;-0.3571461;-0.1513943;-0.2261897;-0.0465048;00.8786317;-0.8321269;00.2261897
00.1671581;-0.4622397;00.8388880;-0.3766483;-0.1671581;-0.2464830;-0.1543526;00.9960759;-0.8417233;00.2464830
00.1797144;-0.4479575;00.8389853;-0.3910278;-0.1797144;-0.2628455;-0.2856872;01.1066911;-0.8210039;00.2628455
00.1887808;-0.4389544;00.8417757;-0.4028213;-0.1887808;-0.2747608;-0.4281300;01.1933455;-0.7652155;00.2747608
00.1941515;-0.4351038;00.8495970;-0.4144932;-0.1941515;-0.2818528;-0.5685658;01.2433715;-0.6748057;00.2818528
00.1957113;-0.4350337;00.8626680;-0.4276343;-0.1957113;-0.2838863;-0.6936728;01.2493797;-0.5557068;00.2838863
00.1934471;-0.4363294;00.8790564;-0.4427270;-0.1934471;-0.2807778;-0.7913370;01.2100481;-0.4187111;00.2807778
00.1874459;-0.4360195;00.8954113;-0.4593918;-0.1874459;-0.2726112;-0.8538567;01.1302508;-0.2763942;00.2726112
00.1778702;-0.4313844;00.9082428;-0.4768583;-0.1778702;-0.2596446;-0.8791774;01.0205235;-0.1413461;00.2596446
00.1649290;-0.4203729;00.9148748;-0.4945019;-0.1649290;-0.2423035;-0.8709656;00.8967120;-0.0257464;00.2423035
00.1488626;-0.4016755;00.9137342;-0.5120587;-0.1488626;-0.2211696;-0.8376659;00.7792278;00.0584382;00.2211696
00.1299499;-0.3746541;00.9041381;-0.5294840;-0.1299499;-0.1970227;-0.7894905;00.6804064;00.1090842;00.1970227
00.1085411;-0.3397502;00.8860210;-0.5462708;-0.1085411;-0.1707268;-0.7327030;00.5998467;00.1328563;00.1707268
00.0850849;-0.2977818;00.8591620;-0.5613803;-0.0850849;-0.1431369;-0.6686851;00.5287383;00.1399468;00.1431369
00.0601339;-0.2492384;00.8227653;-0.5735270;-0.0601339;-0.1150723;-0.5948746;00.4507127;00.1441618;00.1150723
00.0343376;-0.1941995;00.7754728;-0.5812733;-0.0343376;-0.0891832;-0.5980892;00.5171728;00.0809165;00.0891832
00.0083506;-0.1465547;00.7392422;-0.5926875;-0.0083506;-0.0632519;-0.6050441;00.5864029;00.0186412;00.0632519
-0.0175932;-0.0985186;00.6999297;-0.6014111;00.0175932;-0.0373506;-0.6069485;00.6447683;-0.0378198;00.0373506
-0.0433570;-0.0464660;00.6515551;-0.6050891;00.0433570;-0.0115706;-0.6027541;00.6921727;-0.0894186;00.0115706
-0.0688945;00.0116932;00.5903919;-0.6020851;00.0688945;00.0140505;-0.5928683;00.7300958;-0.1372275;-0.0140505
-0.0941468;00.0783144;00.5118341;-0.5901486;00.0941468;00.0394513;-0.5778742;00.7598402;-0.1819660;-0.0394513
-0.1215179;00.0871885;00.5611707;-0.6483592;00.1215179;00.0644285;-0.5583261;00.7825242;-0.2241982;-0.0644285
-0.1493543;00.0856083;00.6199525;-0.7055608;00.1493543;00.0887425;-0.5408057;00.8050620;-0.2642563;-0.0887425
-0.1767130;00.0687300;00.6883274;-0.7570574;00.1767130;00.1117243;-0.5217577;00.8221198;-0.3003621;-0.1117243
-0.2026418;00.0275490;00.7733169;-0.8008659;00.2026418;00.1327761;-0.5012696;00.8328565;-0.3315870;-0.1327761
-0.2261897;-0.0465048;00.8786317;-0.8321269;00.2261897;00.1513943;-0.4807279;00.8378740;-0.3571461;-0.1513943
-0.2464830;-0.1543526;00.9960759;-0.8417233;00.2464830;00.1671581;-0.4622397;00.8388880;-0.3766483;-0.1671581
-0.2628455;-0.2856872;01.1066911;-0.8210039;00.2628455;00.1797144;-0.4479575;00.8389853;-0.3910278;-0.1797144
