LHipRoll;LHipPitch;LKneePitch;LAnklePitch;LAnkleRoll;RHipRoll;RHipPitch;RKneePitch;RAnklePitch;RAnkleRoll
-0.4253151;-0.5589024;00.9376962;-0.3787938;00.4253151;00.3402346;-0.3598122;00.6383733;-0.2785611;-0.3402346
-0.4336563;-0.6015036;00.9646686;-0.3631651;00.4336563;00.3440032;-0.3655524;00.6441703;-0.2786179;-0.3440032
-0.4412829;-0.6427922;00.9877172;-0.3449250;00.4412829;00.3470988;-0.3726041;00.6520421;-0.2794380;-0.3470988
-0.4478706;-0.6812177;01.0043541;-0.3231365;00.4478706;00.3495337;-0.3804275;00.6611711;-0.2807437;-0.3495337
-0.4530523;-0.7152089;01.0122631;-0.2970542;00.4530523;00.3513072;-0.3884663;00.6707076;-0.2822413;-0.3513072
-0.4565360;-0.7433824;01.0100972;-0.2667149;00.4565360;00.3524087;-0.3961662;00.6798003;-0.2836341;-0.3524087
-0.4582321;-0.7648656;00.9984051;-0.2335394;00.4582321;00.3528299;-0.4030422;00.6877645;-0.2847222;-0.3528299
-0.4581073;-0.7790422;00.9782408;-0.1991986;00.4581073;00.3525770;-0.4087614;00.6942732;-0.2855119;-0.3525770
-0.4561567;-0.7855225;00.9509007;-0.1653782;00.4561567;00.3516552;-0.4130719;00.6991537;-0.2860818;-0.3516552
-0.4523977;-0.7841137;00.9178490;-0.1337353;00.4523977;00.3500624;-0.4157793;00.7023267;-0.2865474;-0.3500624
-0.4468767;-0.7748391;00.8805987;-0.1057596;00.4468767;00.3477875;-0.4167342;00.7037880;-0.2870538;-0.3477875
-0.4398385;-0.7588671;00.8407425;-0.0818753;00.4398385;00.3448102;-0.4158422;00.7036121;-0.2877699;-0.3448102
-0.4316390;-0.7380986;00.7998867;-0.0617881;00.4316390;00.3411169;-0.4133273;00.7022344;-0.2889072;-0.3411169
-0.4226196;-0.7145973;00.7597790;-0.0451817;00.4226196;00.3366972;-0.4096774;00.7003811;-0.2907037;-0.3366972
-0.4130843;-0.6906011;00.7225230;-0.0319219;00.4130843;00.3315329;-0.4054675;00.6988733;-0.2934058;-0.3315329
-0.4032861;-0.6685596;00.6906974;-0.0221378;00.4032861;00.3255949;-0.4013069;00.6985667;-0.2972599;-0.3255949
-0.3933340;-0.6505034;00.6665922;-0.0160888;00.3933340;00.3188400;-0.3978168;00.7003168;-0.3025000;-0.3188400
-0.3830419;-0.6366356;00.6502613;-0.0136256;00.3830419;00.3111987;-0.3954767;00.7047640;-0.3092873;-0.3111987
-0.3721439;-0.6264066;00.6407599;-0.0143533;00.3721439;00.3025556;-0.3943162;00.7119214;-0.3176052;-0.3025556
-0.3603518;-0.6189068;00.6366081;-0.0177014;00.3603518;00.2927652;-0.3941236;00.7214943;-0.3273707;-0.2927652
-0.3473711;-0.6130500;00.6360589;-0.0230090;00.3473711;00.2816590;-0.3945708;00.7330514;-0.3384806;-0.2816590
-0.3329029;-0.6076406;00.6371954;-0.0295548;00.3329029;00.2690461;-0.3952676;00.7460937;-0.3508261;-0.2690461
-0.3166446;-0.6013911;00.6379533;-0.0365622;00.3166446;00.2547112;-0.3957752;00.7600670;-0.3642918;-0.2547112
